-2433927.25, [8.318398050245431, 5.9126288074478754, -4.2356889190002995, 9.783908178474686, 0.04443176660417869, 3.8197344838272542, -6.4094386348942, -3.6796467641875363, -8.94423800607002, -1.2946755923955884]
-4948326.0, [9.751168762135627, -8.061288138576558, 2.445079477925251, 0.575774649298598, -7.539241900255043, -9.819969724653314, -8.757610343089794, -9.546532361889561, -7.182924045512453, 4.448765459905697]
-1470178.625, [-6.9419168475112425, -3.538035428742151, 6.078040306825429, -6.433479819945486, -3.5578169360107097, -7.232713644790595, -7.499729894755678, 1.779493630870654, -6.004632694853102, 3.571989991772826]
-2012948.5, [6.273392664747828, 7.857046220291515, 0.8637696935163, -9.52549828826218, 8.086858342292047, 6.030115544952103, 2.4977840526568045, -2.3010842033079637, 7.995939609078221, 2.7690057559360977]
-1609955.875, [0.45425060635803405, 3.4343992977438713, -8.642496807951186, -2.2353147540775407, -2.8573910118158485, -3.5034665055914687, 7.889376352334896, -7.769413213261991, -3.8493379596846093, -7.734117696094399]
-2159184.0, [2.0453346277860955, -2.685435200109934, 1.0832635782858464, -0.7419354090094039, -8.994239126027473, 8.226290483846558, -9.694912613870866, -4.446784331395458, 4.963159653887077, 9.366632118219083]
-3137140.75, [4.640747050137055, 8.790079219617155, 8.225285158809097, 1.5034348898380845, -9.931723643380229, 9.664594244409543, -0.36434097711566515, -1.8134214437037333, 8.06950578459059, -6.8426054114483215]
-1145676.625, [-2.7591041930403515, -5.38984744808566, -3.228790591172861, -5.942226954015897, 5.703485803596344, 4.168823613391899, -1.540642981297367, 2.3455442915052984, -9.141967624408391, -4.29897824855487]
-3316711.5, [5.164870436838168, -7.866142337177216, -9.692192499423363, 8.92899596813304, -5.914566420675144, -8.603701616566465, -2.0283796057587526, -8.046491124884954, -1.223376260107461, -8.615148234601891]
-2159697.5, [3.7520395977632823, 9.027066808637493, 3.085833505275879, 7.564517930138944, 4.710587674779056, 7.838472476478817, 9.478431341317727, 7.562379665561959, 2.5612562760030393, 7.029662839724299]
-900047.4375, [7.668587000505077, -0.02472462480510096, 7.1386363090184695, -1.159128414740275, -6.022431012998034, 0.9742693264761364, 4.43247938539324, -5.038461573103167, 5.10768778035783, 5.180407022644573]
-504180.625, [-5.019824029600887, 4.660924831020324, -2.5588135164916697, 2.952575647194788, 1.6962338076264238, -6.254744022071183, -4.24430353106465, 6.757099416054466, 3.0921514460858006, 1.5828744627767595]
-815673.5625, [-4.919488945546437, -1.919910352477583, -6.507427151400394, -4.055413404917584, 6.882918950461018, 2.3412143270103556, 6.506936381932764, -0.3447401986598404, -5.041459098229378, -9.881064805105918]
-1218825.625, [-0.035566027319390514, -9.628461701956983, 4.082419253034633, 3.663555776042797, -4.265150201836844, -2.157555106265038, 5.013003286697709, -6.40477000084598, -4.200136127937933, 0.2347824311833442]
-1293550.625, [-8.57081036651675, 6.4849627367295355, -7.6948647273524955, 5.37969872422838, 2.0902272351934386, -1.005873687837429, 3.520870155786609, 3.5360422698108778, 6.574029913747125, -3.7364330713687757]
-1168990.375, [-7.7725890701835025, 0.17439664630669327, 9.209163165392802, 4.535221824291231, -1.332421235292104, 1.590766607830103, 0.46103217681726605, 5.75380356302154, 1.6878161587280882, 8.277621502430645]
-1365642.75, [-3.0043595415598565, 1.722590927391206, 5.765928550577335, -3.672636787138063, 7.792554702255657, 5.347014095018929, 1.5859293222681856, 9.528174643799101, -0.6035741204562033, -0.4758409930645282]
-3317930.5, [-9.860223042892958, -6.284739078139195, -0.49058573118638726, 6.085204981404328, 9.379405965207145, -4.608509133634248, 8.085224032049744, 4.470739452035646, 9.019106949395251, -5.198608727116071]
-1098222.25, [-1.8598962162542811, -4.50953694978706, -5.940131762830187, -8.862958651523327, 3.1493295281011484, -5.642094060624832, -5.607607069667803, 0.9039248379304254, -2.754798079355859, 6.454639993227268]
-751202.75, [1.6218114058487831, 2.2142083612373256, -1.9043571614206538, -7.135702658169145, -0.3533805977531781, -0.9420673476225936, -3.5372735200772345, 8.302099078713642, 0.5521462906203745, -2.1608910607487575]
